,contractor_id,plan_name,primary_trade,ladder_use,scaffolds,confined_space,aerial_lift,cpr_training,excavation,fall_protection,investigation_prgm,fatality_2017,fatality_2018,restricted_day_17,restricted_day_18,lost_days_17,lost_days_18,recordable_17,recordable_18,work_hours_17,work_hours_18,emr_17,emr_18,flame_spark_activity,hoisting_rigging_eq,live_electrical_component,electrical_component,safety_health_program,safety_manager,emp_involvement_plan,emp_performance_evalution,osha_citation,fatality_2019,restricted_day_19,lost_days_19,recordable_19,dart_17,dart_18,dart_19,days_away_cases_17,days_away_cases_18,days_away_cases_19
4726,4727,0,227,1,1,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4727,4728,1,227,3,3,1,3,1,3,2,2,0,0,0,0,0,0,0,0,9720,10750,0,0,3,3,3,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4728,4729,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
4729,4730,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,4731,1,166,3,2,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
4731,4732,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,4733,2,227,3,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4733,4734,1,227,3,2,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4734,4735,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,4736,1,227,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4736,4737,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,4738,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4738,4739,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4739,4740,1,227,3,3,2,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0
4740,4741,2,227,3,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
4741,4742,1,247,3,1,3,1,3,3,2,2,0,0,13,13,3,0,6,0,240912,0,0,0,1,3,1,3,2,1,2,2,2,0,0,0,0,2,0,0,0,0,0
4742,4743,1,227,3,2,3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
4743,4744,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,4745,1,227,3,3,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4745,4746,0,227,3,3,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
4746,4747,1,74,3,3,3,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4747,4748,1,227,3,3,2,3,3,2,2,2,0,0,35,35,67,0,4,4,293658,311214,0,0,2,3,3,3,2,2,2,2,1,0,0,0,0,2,2,0,0,0,0
4748,4749,1,227,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
4749,4750,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,4751,1,227,3,2,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0
4751,4752,1,227,3,3,3,3,3,1,2,2,0,0,73,73,0,0,3,3,180454,151991,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,3,3,0,0,0,0
4752,4753,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4753,4754,1,227,3,3,3,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
4754,4755,1,74,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4755,4756,1,69,3,3,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4756,4757,1,227,3,2,2,3,3,1,2,2,0,0,38,38,0,0,2,0,188914,199203,0,0,3,3,3,3,1,2,2,2,1,0,1,0,1,1,0,1,0,0,0
4757,4758,1,164,3,3,3,3,3,3,2,2,0,0,240,240,68,0,7,11,249758,274318,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,5,6,0,0,0,0
4758,4759,1,79,3,3,3,3,3,3,2,2,0,0,56,56,3,0,5,1,183677,159788,0,0,3,3,1,3,2,2,2,1,1,0,4,5,3,4,1,3,0,0,0
4759,4760,1,297,3,3,3,3,3,1,2,2,0,0,22,22,0,8,6,5,270509,265464,0,0,3,3,1,3,2,2,2,2,1,0,24,0,2,3,5,2,0,0,0
4760,4761,1,227,3,3,3,3,3,3,2,2,0,0,122,122,0,0,4,2,326344,191427,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,3,1,0,0,0,0
4761,4762,1,81,3,2,2,3,1,1,1,2,0,0,208,208,316,15,16,10,495807,523764,1,1,2,3,2,3,2,2,2,1,1,0,0,0,11,11,7,0,0,0,0
4762,4763,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,4764,1,166,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
4764,4765,1,227,3,3,3,3,1,1,1,2,0,0,1600,1600,3277,3365,123,132,8104110,8351993,0,0,3,3,3,3,2,2,2,2,2,0,1111,3285,129,80,102,98,0,0,0
4765,4766,1,185,3,1,1,1,3,1,2,2,0,0,0,0,0,0,0,0,47000,62400,1,1,1,1,3,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4766,4767,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,4768,1,227,3,3,2,3,3,1,2,2,0,0,0,0,0,0,0,0,10180,0,0,0,3,3,2,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4768,4769,1,227,2,3,2,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4769,4770,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,4771,0,227,3,2,2,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
4771,4772,1,79,3,3,3,3,3,3,2,2,0,0,6,6,0,0,2,2,569457,611165,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,1,2,0,0,0,0
4772,4773,1,238,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,83617,59937,0,0,2,2,2,3,2,1,1,1,1,0,24,5,2,0,0,2,0,0,0
4773,4774,1,164,2,2,2,2,3,3,2,2,0,0,0,0,72,32,10,6,256451,187200,0,0,2,2,2,3,2,1,2,1,1,0,0,0,0,3,2,0,0,0,0
4774,4775,1,72,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,48000,42000,0,1,3,2,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4775,4776,1,69,3,2,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4776,4777,1,227,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4777,4778,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
4778,4779,0,164,3,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4779,4780,1,227,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4780,4781,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4781,4782,1,154,1,1,1,1,3,1,2,2,0,0,0,0,0,2,0,1,49341,26700,0,0,3,1,1,3,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0
4782,4783,1,227,3,3,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4783,4784,0,227,3,2,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4784,4785,1,164,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4785,4786,1,221,3,3,3,3,3,3,2,2,0,0,4,4,78,0,4,6,254616,341276,1,0,3,3,1,1,2,1,2,2,1,0,0,233,13,3,0,6,0,0,0
4786,4787,1,174,3,3,2,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
4787,4788,1,227,3,3,3,1,1,3,2,2,0,0,0,0,2,35,1,7,32228,38788,0,0,3,3,3,3,2,1,2,2,1,0,91,20,8,1,5,8,0,0,0
4788,4789,1,227,3,1,3,1,3,1,2,2,0,0,180,180,0,0,1,0,194605,0,0,0,3,3,1,3,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0
4789,4790,1,69,3,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4790,4791,1,74,3,3,3,3,3,3,2,2,0,0,0,0,0,0,1,1,98000,120655,0,0,3,3,2,3,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0
4791,4792,1,227,3,3,3,3,3,3,2,2,0,0,261,261,76,54,14,14,797209,936615,0,0,3,3,3,3,2,2,2,2,1,0,88,1,9,11,10,4,0,0,0
4792,4793,1,227,3,3,3,3,3,3,2,2,0,0,0,0,149,0,2,0,179683,0,0,0,3,3,1,3,2,1,1,2,2,0,0,0,0,2,0,0,0,0,0
4793,4794,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4794,4795,1,227,1,1,1,1,3,3,2,2,0,0,0,0,0,25,0,2,40858,40360,1,1,1,3,1,3,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0
4795,4796,1,79,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4796,4797,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4797,4798,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4798,4799,1,227,3,3,1,3,3,1,2,2,0,0,0,0,29,3,12,12,240258,288994,0,0,1,1,1,2,2,1,1,2,1,0,166,2,21,2,12,4,0,0,0
4799,4800,1,227,3,3,2,3,1,2,2,2,0,0,0,0,83,0,3,0,85598,87258,0,0,2,2,1,3,2,1,1,2,1,0,0,0,2,2,0,0,0,0,0
4800,4801,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4801,4802,0,69,3,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
4802,4803,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,4804,1,97,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,46963,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4804,4805,1,227,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4805,4806,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,4807,1,227,2,2,2,2,3,3,2,2,0,0,176,176,31,0,6,2,544446,502066,0,0,3,3,3,3,2,2,2,2,1,0,4,0,4,4,1,1,0,0,0
4807,4808,0,79,3,3,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
4808,4809,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,4810,1,227,3,3,3,3,3,3,2,2,0,0,0,0,180,0,4,0,625595,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0
4810,4811,1,227,3,2,3,3,3,3,2,2,0,1,0,0,0,115,2,5,409782,425856,0,0,3,3,1,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0
4811,4812,1,227,3,3,3,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
4812,4813,1,85,3,3,1,3,3,1,2,2,0,0,24,24,5,0,1,0,63923,70534,0,0,1,1,1,3,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0
4813,4814,1,227,3,3,3,3,1,2,2,2,0,0,0,0,6,0,2,0,68520,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0
4814,4815,0,166,3,2,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4815,4816,1,227,3,2,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0
4816,4817,1,336,3,3,3,3,3,1,2,2,0,0,0,0,1,0,2,0,37338,40954,1,0,3,3,3,3,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0
4817,4818,1,227,3,3,3,3,3,3,2,2,0,0,0,0,139,17,5,5,158330,184952,1,0,3,1,1,3,2,1,2,1,1,0,0,182,6,2,2,3,0,0,0
4818,4819,1,96,3,3,3,3,3,3,2,2,0,0,244,244,564,4,9,11,583625,718775,0,0,3,3,1,3,2,2,2,2,1,0,360,928,14,8,11,14,0,0,0
4819,4820,1,227,3,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
4820,4821,0,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
4821,4822,1,227,3,2,2,3,3,1,2,2,0,0,0,0,0,0,0,0,10400,10400,0,0,2,2,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4822,4823,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,73,1,2,54988,1041687,0,0,3,3,3,3,2,2,2,2,1,0,0,0,1,0,1,0,0,0,0
4823,4824,1,227,3,3,3,3,1,3,2,2,0,0,0,0,205,90,8,1,243550,257889,0,0,3,3,1,3,2,1,2,1,1,0,0,0,0,8,1,0,0,0,0
4824,4825,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4825,4826,0,227,3,3,1,1,3,1,2,2,0,0,0,0,0,0,0,0,26340,35757,0,0,3,1,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4826,4827,0,227,3,3,3,3,3,3,2,2,0,0,122,122,34,0,7,0,751495,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,6,0,0,0,0,0
4827,4828,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4828,4829,1,338,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,5,377094,434092,0,0,3,3,3,3,2,2,2,2,1,0,2,0,4,0,4,2,0,0,0
4829,4830,1,227,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4830,4831,1,227,1,1,1,1,3,2,2,2,0,0,0,0,0,0,0,0,320000,326000,0,0,3,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4831,4832,1,96,3,1,1,1,1,1,2,2,0,0,0,0,32,1,2,1,186487,237824,0,0,1,1,1,1,2,2,2,2,1,0,0,100,1,2,1,1,0,0,0
4832,4833,1,227,3,2,2,3,1,2,2,2,0,0,0,0,0,178,0,2,53571,51226,0,1,3,3,3,3,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0
4833,4834,1,154,2,3,2,2,3,2,2,2,0,0,0,0,0,0,0,0,62000,62000,0,0,3,2,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4834,4835,1,227,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
4835,4836,2,227,2,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4836,4837,1,227,3,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,8323,11058,0,1,1,1,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4837,4838,1,238,3,3,2,3,3,1,2,2,0,0,0,0,0,0,0,0,30350,33686,0,0,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4838,4839,1,227,3,1,3,3,3,3,2,2,0,0,298,298,503,824,20,25,3877756,3774443,1,1,3,3,3,3,2,2,2,2,1,0,372,147,19,14,21,14,0,0,0
4839,4840,1,227,1,2,1,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
4840,4841,1,227,3,1,1,1,3,1,2,2,0,0,0,0,0,0,0,0,56160,58240,1,1,1,1,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4841,4842,1,227,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4842,4843,1,69,3,3,3,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4843,4844,1,227,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4844,4845,1,227,3,2,3,3,3,3,2,2,1,0,0,0,0,0,4,2,913829,1022708,1,1,3,2,2,2,2,2,2,2,1,0,0,140,4,0,0,2,0,0,0
4845,4846,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
4846,4847,1,214,3,1,1,3,3,3,2,2,0,0,0,0,157,0,1,0,79295,91551,0,0,3,3,3,3,2,2,2,2,1,0,44,56,1,1,0,1,0,0,0
4847,4848,1,166,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4848,4849,1,69,3,3,3,3,3,3,2,2,0,0,146,146,20,0,3,3,1459332,2183255,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,3,1,0,0,0,0
4849,4850,1,307,3,2,2,3,3,3,2,2,0,0,0,0,0,0,2,1,181121,190098,0,0,3,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4850,4851,0,227,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4851,4852,1,227,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,20669,24373,0,0,2,2,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4852,4853,1,98,3,3,3,3,3,3,2,2,0,0,303,303,20,187,8,13,716939,821377,0,0,3,3,3,3,2,2,2,2,2,0,565,0,12,4,13,11,0,0,0
4853,4854,1,76,3,3,3,3,1,3,2,2,0,0,0,0,0,0,0,0,29604,0,0,0,2,2,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4854,4855,1,69,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
4855,4856,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,4857,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,4858,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0
4858,4859,1,227,3,3,3,3,3,3,2,2,0,0,0,0,15,0,1,0,79077,0,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0
4859,4860,1,227,3,3,3,3,3,3,2,2,0,0,10,10,0,0,2,1,183712,217800,0,0,3,3,3,3,2,2,2,2,2,0,0,0,1,1,0,0,0,0,0
4860,4861,1,227,3,3,1,3,3,3,2,2,0,0,0,0,109,184,4,3,228146,281349,0,0,3,3,1,3,2,1,2,1,1,0,0,763,6,4,3,6,0,0,0
4861,4862,1,227,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0
4862,4863,1,227,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4863,4864,2,69,3,3,2,3,1,3,2,2,0,0,0,0,0,0,0,0,10800,10308,1,1,2,3,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4864,4865,1,227,3,2,2,3,1,2,2,2,0,0,0,0,13,229,3,7,264143,272101,0,0,3,3,2,3,2,1,2,2,1,0,0,0,0,1,7,0,0,0,0
4865,4866,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4866,4867,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,4868,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4868,4869,1,227,2,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4869,4870,1,227,3,2,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
4870,4871,0,98,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
4871,4872,1,69,3,3,3,3,3,1,2,2,0,0,0,0,26,360,2,2,291916,240423,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,1,2,0,0,0,0
4872,4873,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,4874,1,227,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0
4874,4875,1,227,3,2,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4875,4876,1,227,3,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
4876,4877,1,227,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4877,4878,1,27,3,2,2,2,3,2,2,2,0,0,0,0,0,0,0,0,80033,69937,0,0,2,2,1,3,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0
4878,4879,0,227,3,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1920,1920,1,1,3,2,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
4879,4880,1,164,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,2,559687,554382,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
